Loan Status,Current Loan Amount,Credit Score,Annual Income,dti
1,330506.0,740.0,1141710.0,0.0622
1,206866.0,707.0,1972713.0,0.187
0,334554.0,738.0,982376.0,0.265
0,476322.0,738.0,1679049.0,0.194
0,536866.0,737.0,1255748.0,0.217
1,283580.0,660.0,847742.0,0.145
0,311190.0,709.0,1045171.0,0.227
1,772926.0,653.0,2492097.0,0.0948
0,263560.0,722.0,1049256.0,0.244
1,263648.0,681.0,906927.0,0.266
0,627770.0,708.0,1936290.0,0.236
0,430804.0,748.0,2418377.0,0.0661
0,539990.0,718.0,2201188.0,0.091
1,620444.0,691.0,1339576.0,0.251
0,536580.0,727.0,2548755.0,0.0729
0,438680.0,741.0,1307067.0,0.0961
0,777788.0,738.0,2303028.0,0.0112
1,259512.0,735.0,1326067.0,0.137
0,222398.0,727.0,1296484.0,0.122
0,309056.0,695.0,953230.0,0.176
0,107888.0,695.0,1164624.0,0.051
0,244926.0,695.0,826880.0,0.206
0,66154.0,687.0,1352097.0,0.34
1,232474.0,721.0,745750.0,0.227
1,354068.0,691.0,764484.0,0.342
0,187044.0,721.0,326002.0,0.195
1,289454.0,713.0,2494947.0,0.202
1,101618.0,686.0,1201408.0,0.26
0,770858.0,712.0,1616786.0,0.203
0,561286.0,655.0,1938950.0,0.107
0,548350.0,747.0,947150.0,0.113
0,222838.0,741.0,866039.0,0.12
1,323730.0,730.0,1882539.0,0.247
0,323598.0,750.0,2235768.0,0.0841
0,359216.0,702.0,918821.0,0.225
0,359810.0,684.0,1220427.0,0.26
0,387200.0,730.0,796879.0,0.119
0,85778.0,719.0,520619.0,0.175
1,299508.0,718.0,1909975.0,0.263
1,132704.0,729.0,1037685.0,0.227
0,776402.0,702.0,2375551.0,0.175
0,770770.0,697.0,1825824.0,0.0871
1,335412.0,739.0,2264496.0,0.0113
1,776160.0,688.0,2049264.0,0.149
1,490336.0,734.0,963699.0,0.13
0,767536.0,652.0,1325744.0,0.32
1,155980.0,734.0,1683837.0,0.17
1,445984.0,703.0,1733256.0,0.181
0,266948.0,720.0,906072.0,0.1275
0,258478.0,725.0,794922.0,0.24
0,327668.0,731.0,2584513.0,0.17
0,65164.0,745.0,562761.0,0.146
1,763620.0,691.0,2261076.0,0.215
1,403964.0,710.0,873183.0,0.205
1,397826.0,688.0,1927835.0,0.118
1,540980.0,736.0,2242608.0,0.162
0,331848.0,743.0,1513236.0,0.153
1,490094.0,690.0,1324148.0,0.248
0,227546.0,689.0,685159.0,0.165
0,230362.0,728.0,726902.0,0.222
0,232716.0,732.0,1151172.0,0.109
0,373824.0,721.0,1383599.0,0.191
0,655776.0,702.0,1233271.0,0.0782
0,131758.0,737.0,1175872.0,0.1643
0,178464.0,745.0,481650.0,0.131
0,329582.0,728.0,823536.0,0.309
0,216018.0,744.0,1679049.0,0.0115
0,194524.0,736.0,615961.0,0.2338
1,44088.0,723.0,951900.0,0.227
0,396902.0,734.0,1889094.0,0.0817
0,150546.0,704.0,1058642.0,0.103
0,215864.0,726.0,661827.0,0.191
1,110044.0,743.0,1045342.0,0.1434
1,293326.0,698.0,1151514.0,0.258
1,654500.0,734.0,1484527.0,0.1972
0,44396.0,724.0,632643.0,0.1276
1,424798.0,743.0,1050966.0,0.0977
0,550968.0,727.0,2427725.0,0.192
0,596046.0,725.0,1684692.0,0.204
0,187462.0,734.0,501106.0,0.147
1,534182.0,702.0,1328803.0,0.227
0,264286.0,695.0,951045.0,0.165
0,240570.0,747.0,849965.0,0.1621
1,175516.0,721.0,1231542.0,0.194
0,287122.0,724.0,1043119.0,0.252
0,292050.0,707.0,716490.0,0.0905
0,195844.0,737.0,816506.0,0.317
0,64900.0,683.0,715939.0,0.321
1,133496.0,732.0,883804.0,0.1672
0,597740.0,742.0,1516371.0,0.329
0,309144.0,743.0,1112412.0,0.19
0,669636.0,692.0,1445805.0,0.209
1,195822.0,742.0,1259947.0,0.326
0,215578.0,728.0,553375.0,0.184
0,52734.0,721.0,758936.0,0.15
0,432916.0,729.0,1308587.0,0.155
0,55616.0,659.0,968316.0,0.154
0,187836.0,738.0,1183301.0,0.123
0,157520.0,702.0,999723.0,0.208
1,432520.0,731.0,1120620.0,0.198
1,265320.0,738.0,1546695.0,0.173
0,300542.0,736.0,834309.0,0.281
0,132264.0,731.0,1142280.0,0.11
0,177034.0,715.0,1739203.0,0.132
1,103114.0,693.0,389633.0,0.219
0,225390.0,739.0,1849232.0,0.0479
0,181192.0,713.0,1120506.0,0.156
0,210672.0,748.0,1553345.0,0.2552
0,171270.0,733.0,663746.0,0.0398
0,333498.0,707.0,960070.0,0.0938
1,176924.0,741.0,1160938.0,0.1427
1,176484.0,737.0,2126119.0,0.192
0,604296.0,704.0,2329875.0,0.111
0,369248.0,701.0,659110.0,0.199
1,343552.0,689.0,747270.0,0.0816
0,464552.0,746.0,2617326.0,0.0982
1,432124.0,704.0,942400.0,0.174
0,32296.0,725.0,743964.0,0.248
0,135982.0,739.0,620046.0,0.312
0,267806.0,706.0,2444559.0,0.132
0,276892.0,691.0,1311532.0,0.148
0,452804.0,723.0,2150838.0,0.121
0,260370.0,673.0,838508.0,0.0368
1,79420.0,724.0,285798.0,0.112
1,370260.0,745.0,1541774.0,0.244
0,157124.0,742.0,2137595.0,0.0923
1,131076.0,747.0,754680.0,0.211
1,179652.0,714.0,1182997.0,0.221
1,325094.0,667.0,846108.0,0.196
1,107976.0,737.0,730835.0,0.2375
1,268620.0,673.0,1173896.0,0.0773
0,261470.0,751.0,1505408.0,0.0722
0,176704.0,744.0,1049180.0,0.189
0,39424.0,741.0,671460.0,0.319
0,670758.0,677.0,2413722.0,0.0519
1,756118.0,651.0,1632537.0,0.195
1,184756.0,740.0,884317.0,0.2
0,79156.0,706.0,1139430.0,0.0838
1,103928.0,743.0,673132.0,0.1273
1,424556.0,734.0,816848.0,0.18
1,246708.0,724.0,2313744.0,0.0744
0,763378.0,686.0,1883660.0,0.239
0,784410.0,689.0,1800041.0,0.0865
0,264550.0,723.0,1523192.0,0.28
0,90508.0,724.0,868433.0,0.0571
0,33638.0,745.0,1549032.0,0.108
0,337986.0,719.0,1050833.0,0.219
1,107756.0,734.0,833663.0,0.304
0,301158.0,735.0,1453842.0,0.0719
0,418176.0,713.0,1504800.0,0.1
0,447524.0,750.0,2705486.0,0.186
1,495748.0,705.0,931380.0,0.165
0,434324.0,732.0,1444133.0,0.136
0,180400.0,719.0,1168500.0,0.112
1,123508.0,735.0,872708.0,0.0437
0,224488.0,751.0,1996919.0,0.151
0,355916.0,715.0,1152654.0,0.159
1,420266.0,735.0,1033068.0,0.0706
0,115720.0,708.0,452542.0,0.181
0,316734.0,704.0,903887.0,0.263
0,171644.0,707.0,1074678.0,0.182
0,327602.0,723.0,1320291.0,0.21
0,511786.0,724.0,1767969.0,0.129
0,102146.0,727.0,1120278.0,0.237
0,552156.0,705.0,2231664.0,0.207
0,164516.0,750.0,530461.0,0.057
1,155100.0,724.0,565440.0,0.1944
0,158400.0,707.0,543704.0,0.323
0,260656.0,751.0,1594499.0,0.0778
0,172414.0,728.0,744496.0,0.137
0,284306.0,747.0,1534592.0,0.151
0,222464.0,744.0,1536055.0,0.249
1,107316.0,684.0,608551.0,0.136
0,547580.0,746.0,1418730.0,0.084
1,161392.0,707.0,548492.0,0.261
0,197054.0,729.0,850896.0,0.34
0,780626.0,681.0,1598755.0,0.188
0,329648.0,725.0,1043860.0,0.177
1,54208.0,722.0,842688.0,0.299
0,516120.0,672.0,2098702.0,0.189
0,275132.0,743.0,1823373.0,0.247
0,110550.0,699.0,1336517.0,0.152
0,324698.0,745.0,1215126.0,0.0954
0,219714.0,728.0,1404176.0,0.168
1,60588.0,739.0,228323.0,0.188
0,324654.0,662.0,2138051.0,0.0958
0,217470.0,744.0,807614.0,0.231
0,481646.0,692.0,1131906.0,0.226
0,179982.0,746.0,874323.0,0.16
1,472208.0,718.0,1650701.0,0.17
0,291258.0,704.0,1519639.0,0.244
0,330110.0,725.0,798247.0,0.139
1,335258.0,738.0,1061625.0,0.294
1,119174.0,713.0,609938.0,0.2003
1,354640.0,723.0,1052847.0,0.233
0,221540.0,736.0,1035367.0,0.285
0,286110.0,720.0,842346.0,0.139
0,154308.0,727.0,561621.0,0.161
0,268862.0,745.0,865355.0,0.212
0,309210.0,748.0,1602232.0,0.227
0,450120.0,659.0,971850.0,0.1642
1,285406.0,714.0,929043.0,0.237
0,221474.0,738.0,745959.0,0.227
0,225390.0,715.0,1459922.0,0.0877
0,219010.0,686.0,764047.0,0.116
0,224796.0,730.0,970710.0,0.215
0,96932.0,745.0,748600.0,0.0387
0,330374.0,742.0,1438737.0,0.083
0,154924.0,723.0,860130.0,0.212
0,176330.0,726.0,1370603.0,0.154
0,497706.0,741.0,1095825.0,0.259
0,293106.0,748.0,1275071.0,0.143
1,524524.0,684.0,1094723.0,0.09
0,217052.0,709.0,768569.0,0.164
0,92840.0,685.0,1197912.0,0.0406
1,38742.0,729.0,1700766.0,0.239
0,222024.0,715.0,671118.0,0.102
1,227876.0,669.0,656013.0,0.0861
0,221210.0,732.0,953705.0,0.0337
0,624712.0,653.0,1422302.0,0.143
0,232144.0,746.0,384636.0,0.245
1,223102.0,719.0,1192193.0,0.254
0,201300.0,748.0,676115.0,0.18
1,111188.0,737.0,862315.0,0.222
1,432740.0,728.0,896952.0,0.134
1,221782.0,725.0,919391.0,0.252
1,352990.0,738.0,1379457.0,0.162
1,350020.0,688.0,699067.0,0.144
0,221606.0,731.0,516743.0,0.304
0,330924.0,741.0,725534.0,0.117
0,217316.0,738.0,713260.0,0.2438
0,652366.0,715.0,1738044.0,0.167
1,311454.0,718.0,840560.0,0.198
1,265188.0,726.0,1526840.0,0.222
1,603372.0,703.0,2028554.0,0.0935
0,664290.0,724.0,2199212.0,0.108
0,196504.0,742.0,1753567.0,0.0359
0,103664.0,734.0,1319493.0,0.205
0,759990.0,726.0,1594005.0,0.205
1,109186.0,747.0,769462.0,0.0715
0,267652.0,706.0,1290575.0,0.22
0,292094.0,707.0,1300113.0,0.141
0,237248.0,747.0,717155.0,0.239
0,173536.0,744.0,674424.0,0.176
1,112244.0,734.0,1260194.0,0.175
0,758912.0,737.0,2233108.0,0.211
1,432256.0,685.0,895945.0,0.301
0,107844.0,746.0,2235084.0,0.0686
0,489852.0,750.0,2425502.0,0.0926
1,432168.0,746.0,1269010.0,0.0312
1,218944.0,746.0,1796336.0,0.264
0,221012.0,675.0,763496.0,0.207
0,237006.0,750.0,860814.0,0.26
0,436524.0,735.0,1168690.0,0.102
0,157850.0,748.0,915325.0,0.1353
1,214588.0,748.0,1111956.0,0.246
0,458128.0,719.0,900049.0,0.357
0,193600.0,686.0,1254000.0,0.109
1,156728.0,750.0,1062119.0,0.0875
0,270248.0,717.0,1030864.0,0.171
0,106722.0,695.0,1286623.0,0.175
0,198110.0,730.0,557916.0,0.22
0,752444.0,740.0,1856680.0,0.236
0,302852.0,739.0,990185.0,0.157
0,322344.0,739.0,959975.0,0.189
0,177188.0,714.0,1291221.0,0.209
0,304678.0,695.0,993339.0,0.35
0,286000.0,675.0,1140000.0,0.256
0,760914.0,731.0,2722491.0,0.176
0,202268.0,745.0,854411.0,0.0941
0,194084.0,735.0,829958.0,0.199
0,262724.0,735.0,1229072.0,0.1097
0,228822.0,735.0,1185752.0,0.165
0,177188.0,709.0,1300664.0,0.108
0,265848.0,737.0,1067952.0,0.22
0,318868.0,744.0,1054082.0,0.0815
0,271656.0,734.0,2042595.0,0.137
0,215996.0,740.0,1044639.0,0.196
0,52030.0,724.0,486894.0,0.122
0,65824.0,715.0,1042074.0,0.0297
0,405020.0,725.0,1049389.0,0.236
0,42900.0,737.0,833625.0,0.185
0,221078.0,748.0,1050035.0,0.0901
1,301774.0,633.0,728631.0,0.382
0,192786.0,701.0,490542.0,0.147
0,231176.0,742.0,1315370.0,0.202
0,405108.0,743.0,1069035.0,0.298
0,111056.0,703.0,1342768.0,0.129
0,176880.0,747.0,572850.0,0.206
0,453970.0,697.0,950475.0,0.143
0,222860.0,716.0,792984.0,0.0912
0,195140.0,735.0,936320.0,0.215
0,332772.0,738.0,1915960.0,0.106
1,48180.0,716.0,1078136.0,0.153
0,402292.0,741.0,1885389.0,0.0798
0,161348.0,749.0,891841.0,0.1665
0,35772.0,717.0,965675.0,0.133
0,224158.0,741.0,1606811.0,0.2
0,134882.0,732.0,1572706.0,0.247
1,290158.0,740.0,510929.0,0.271
0,227392.0,741.0,1309252.0,0.345
0,259314.0,747.0,2352447.0,0.107
0,90750.0,688.0,1026228.0,0.0532
1,89980.0,750.0,349695.0,0.249
1,224356.0,733.0,584383.0,0.258
0,220880.0,744.0,1487928.0,0.19
1,221408.0,705.0,1376759.0,0.1878
0,273372.0,714.0,1843627.0,0.205
0,269368.0,726.0,775428.0,0.0857
0,290004.0,750.0,1129854.0,0.164
1,604912.0,646.0,1492640.0,0.217
1,165858.0,712.0,594016.0,0.184
0,434896.0,738.0,1994886.0,0.138
1,396946.0,697.0,1504610.0,0.268
0,294822.0,693.0,953610.0,0.142
0,199034.0,694.0,536294.0,0.142
0,75152.0,709.0,1680930.0,0.165
1,155166.0,717.0,682499.0,0.1329
0,194326.0,732.0,501923.0,0.222
1,369864.0,736.0,967955.0,0.139
0,156222.0,748.0,1927360.0,0.042
1,130372.0,733.0,1313641.0,0.167
1,224862.0,724.0,992902.0,0.364
1,331122.0,734.0,991363.0,0.284
0,164824.0,741.0,986917.0,0.101
0,223828.0,748.0,637906.0,0.218
0,585552.0,722.0,1704680.0,0.166
1,763928.0,717.0,1618629.0,0.235
0,89232.0,734.0,654987.0,0.189
0,762542.0,663.0,1625678.0,0.161
0,273174.0,730.0,997386.0,0.124
0,302698.0,644.0,1680588.0,0.2029
0,111914.0,648.0,367251.0,0.248
1,385550.0,742.0,850136.0,0.261
0,786258.0,680.0,1833671.0,0.0279
0,237468.0,719.0,825968.0,0.321
1,155254.0,727.0,1819801.0,0.0874
0,220132.0,706.0,884032.0,0.1471
0,181742.0,697.0,1177126.0,0.211
1,336116.0,747.0,1451372.0,0.069
0,220550.0,745.0,857147.0,0.0533
0,44022.0,742.0,456323.0,0.112
1,185438.0,731.0,1130538.0,0.229
0,433048.0,742.0,1234183.0,0.0787
0,369314.0,674.0,1423860.0,0.241
0,348062.0,705.0,1221168.0,0.1981
1,236346.0,626.0,571368.0,0.377
0,133870.0,749.0,1772643.0,0.0532
0,264418.0,750.0,1660942.0,0.16
1,109934.0,740.0,1329202.0,0.191
1,96954.0,734.0,685102.0,0.0523
0,541376.0,748.0,2711756.0,0.0322
0,219252.0,742.0,946770.0,0.0425
0,351384.0,736.0,1041561.0,0.192
1,136664.0,706.0,934667.0,0.0319
0,87406.0,742.0,1896998.0,0.0778
1,89364.0,695.0,1010971.0,0.1551
1,219890.0,685.0,905844.0,0.204
0,281138.0,745.0,1027235.0,0.175
1,535766.0,626.0,1450878.0,0.179
0,365068.0,719.0,817133.0,0.226
0,134596.0,732.0,968715.0,0.11
1,615802.0,696.0,1268953.0,0.144
1,258742.0,727.0,1117314.0,0.108
1,496100.0,719.0,1110873.0,0.167
0,783640.0,746.0,1933630.0,0.231
0,266464.0,743.0,1720526.0,0.23
1,140800.0,708.0,1122444.0,0.0108
1,186274.0,697.0,448932.0,0.262
0,554070.0,699.0,2679684.0,0.161
0,194128.0,696.0,466526.0,0.361
0,173272.0,732.0,1496440.0,0.248
0,355036.0,751.0,1772624.0,0.149
0,89056.0,711.0,895204.0,0.172
0,119460.0,733.0,525160.0,0.227
0,179388.0,735.0,1258712.0,0.144
0,324852.0,737.0,1664628.0,0.108
0,655908.0,739.0,2058156.0,0.138
1,250008.0,618.0,720993.0,0.118
0,387904.0,723.0,1409610.0,0.0322
0,335456.0,748.0,965675.0,0.279
0,151778.0,707.0,786505.0,0.161
1,393470.0,685.0,1145472.0,0.231
0,164978.0,705.0,569886.0,0.134
0,31548.0,722.0,1221054.0,0.224
0,337370.0,721.0,776948.0,0.104
0,243034.0,740.0,1638959.0,0.154
1,198682.0,736.0,1309119.0,0.172
0,669174.0,717.0,1733769.0,0.204
0,221342.0,736.0,1280771.0,0.0442
0,109384.0,688.0,370272.0,0.151
0,209352.0,692.0,602718.0,0.316
0,218856.0,746.0,1644412.0,0.0462
0,456566.0,746.0,2138906.0,0.159
1,306768.0,689.0,1362528.0,0.208
1,157410.0,716.0,2330616.0,0.0243
0,498850.0,715.0,1115262.0,0.262
1,663784.0,627.0,1435488.0,0.2347
0,65340.0,750.0,1975050.0,0.067
0,21846.0,709.0,1056343.0,0.0757
0,53790.0,739.0,1141672.0,0.1834
1,358732.0,714.0,716433.0,0.279
0,232958.0,749.0,2421835.0,0.0184
0,245982.0,732.0,1567937.0,0.148
0,717090.0,658.0,1393441.0,0.201
0,559680.0,734.0,2513472.0,0.164
1,216502.0,687.0,1317574.0,0.365
0,583132.0,693.0,1354396.0,0.175
0,142142.0,733.0,1586424.0,0.115
1,144496.0,707.0,671916.0,0.244
0,536712.0,740.0,1660961.0,0.0532
0,516274.0,703.0,1114692.0,0.2
0,221738.0,749.0,880897.0,0.296
1,244420.0,737.0,1535200.0,0.186
1,193160.0,706.0,814682.0,0.246
1,432432.0,707.0,1139069.0,0.143
0,172810.0,705.0,1119366.0,0.18
1,324764.0,743.0,747916.0,0.105
1,639672.0,702.0,1230801.0,0.151
0,354838.0,662.0,633403.0,0.256
0,266090.0,696.0,670263.0,0.363
0,258170.0,746.0,622554.0,0.254
1,295900.0,669.0,751640.0,0.227
1,659604.0,692.0,1386164.0,0.206
0,225478.0,741.0,1811004.0,0.182
1,548856.0,702.0,1175530.0,0.0999
1,211838.0,715.0,542051.0,0.247
1,534490.0,718.0,1087788.0,0.178
0,172150.0,725.0,1133616.0,0.229
1,453706.0,669.0,1166581.0,0.317
0,404404.0,695.0,1474609.0,0.143
0,134574.0,729.0,427690.0,0.126
0,189024.0,744.0,1382782.0,0.0033
0,38720.0,697.0,942115.0,0.168
1,264770.0,733.0,1124439.0,0.0559
0,404118.0,701.0,2326740.0,0.132
1,344608.0,626.0,1201161.0,0.194
0,284196.0,733.0,1342236.0,0.186
1,570064.0,637.0,1096167.0,0.342
1,451088.0,693.0,2504466.0,0.164
0,109230.0,745.0,1415025.0,0.157
1,475706.0,647.0,1383865.0,0.301
0,174460.0,739.0,1033467.0,0.204
0,426602.0,668.0,892012.0,0.203
1,549406.0,679.0,1061663.0,0.275
0,379808.0,732.0,916332.0,0.159
0,376442.0,712.0,724603.0,0.323
0,219934.0,740.0,569829.0,0.276
0,299024.0,740.0,707788.0,0.131
0,67650.0,728.0,919125.0,0.163
1,174900.0,722.0,509770.0,0.0702
0,108900.0,706.0,846450.0,0.198
0,280126.0,724.0,1810814.0,0.158
0,124762.0,741.0,1385233.0,0.323
1,440044.0,727.0,2365519.0,0.0744
1,162448.0,667.0,714590.0,0.126
0,246004.0,715.0,1014448.0,0.189
1,442112.0,740.0,1622752.0,0.132
0,283668.0,713.0,899631.0,0.0926
0,128040.0,724.0,1019179.0,0.136
0,425700.0,748.0,2010561.0,0.218
0,174966.0,737.0,944395.0,0.018
0,447216.0,715.0,1390439.0,0.249
0,157124.0,748.0,697889.0,0.138
0,136752.0,720.0,992389.0,0.308
0,515064.0,747.0,2594830.0,0.0959
1,130196.0,746.0,955719.0,0.13
0,257488.0,653.0,529929.0,0.145
1,467258.0,717.0,1152996.0,0.282
1,260722.0,711.0,1240320.0,0.332
0,224862.0,725.0,1223448.0,0.327
1,434038.0,681.0,1065482.0,0.307
1,591866.0,734.0,1162800.0,0.3
0,291346.0,708.0,1865230.0,0.209
0,296010.0,744.0,1609680.0,0.148
0,224202.0,723.0,1026228.0,0.1377
0,67452.0,739.0,1844539.0,0.167
1,87538.0,714.0,333393.0,0.1395
1,215006.0,741.0,557061.0,0.245
1,376376.0,715.0,1259339.0,0.195
1,458150.0,715.0,1409762.0,0.223
0,449548.0,739.0,1358861.0,0.15
1,80498.0,671.0,965675.0,0.0434
0,416922.0,741.0,1421295.0,0.193
0,537020.0,747.0,2349901.0,0.103
1,107536.0,726.0,742900.0,0.219
0,239382.0,744.0,1033714.0,0.209
0,194260.0,696.0,726997.0,0.238
0,178288.0,744.0,1251055.0,0.302
1,263648.0,706.0,1043651.0,0.265
0,61292.0,748.0,2359116.0,0.099
0,448360.0,739.0,1258465.0,0.089
1,631510.0,733.0,1215126.0,0.262
1,264528.0,694.0,1523040.0,0.106
1,752290.0,665.0,2413190.0,0.0987
1,89628.0,737.0,1161204.0,0.3
0,350790.0,747.0,764560.0,0.26
0,418792.0,700.0,1675173.0,0.159
0,230010.0,723.0,1513464.0,0.0374
1,154770.0,721.0,758157.0,0.255
1,257818.0,722.0,1603182.0,0.161
0,357940.0,741.0,2318532.0,0.0787
0,232276.0,746.0,1132818.0,0.107
0,224906.0,708.0,1068313.0,0.0366
1,430672.0,666.0,781090.0,0.275
0,222200.0,736.0,1842240.0,0.0376
1,628188.0,740.0,2073261.0,0.18
0,258104.0,729.0,2229156.0,0.0564
0,445764.0,693.0,1424411.0,0.213
0,481624.0,714.0,1191129.0,0.0166
1,278740.0,739.0,720271.0,0.1765
1,216018.0,741.0,777252.0,0.235
0,112354.0,722.0,291080.0,0.04
0,75086.0,746.0,1407976.0,0.1554
0,251130.0,679.0,947055.0,0.178
1,103950.0,737.0,598519.0,0.153
1,557920.0,737.0,1591421.0,0.174
0,328856.0,700.0,2319349.0,0.152
0,447524.0,697.0,773015.0,0.295
1,622292.0,717.0,1497124.0,0.184
1,100122.0,701.0,466298.0,0.174
0,467588.0,736.0,1346093.0,0.1771
0,54582.0,750.0,942685.0,0.161
1,236390.0,686.0,945155.0,0.1608
1,228932.0,724.0,564870.0,0.217
0,175186.0,751.0,1939710.0,0.16
0,263890.0,728.0,1557373.0,0.122
0,131186.0,734.0,1699569.0,0.16
0,267388.0,737.0,1058376.0,0.081
1,211486.0,742.0,608855.0,0.155
0,217228.0,742.0,1560888.0,0.0772
0,671660.0,674.0,1297282.0,0.228
1,179982.0,697.0,621737.0,0.207
0,325116.0,696.0,2040353.0,0.196
1,547976.0,710.0,2176925.0,0.203
0,333080.0,750.0,2588864.0,0.0556
1,262152.0,697.0,1292399.0,0.206
0,505956.0,746.0,1750014.0,0.103
1,698434.0,739.0,2070848.0,0.18
0,353936.0,746.0,1879860.0,0.16
0,332244.0,740.0,1912920.0,0.114
1,261514.0,682.0,1204562.0,0.1545
0,523424.0,670.0,1025259.0,0.262
0,252758.0,747.0,1537461.0,0.233
1,449196.0,722.0,1745739.0,0.234
0,57288.0,743.0,415207.0,0.2336
0,201652.0,737.0,899517.0,0.286
1,216370.0,723.0,563388.0,0.231
0,523028.0,710.0,1129284.0,0.26
0,287584.0,734.0,1127175.0,0.0649
0,155012.0,748.0,1912540.0,0.12
0,294822.0,747.0,1163940.0,0.169
1,186692.0,732.0,671783.0,0.109
1,264396.0,711.0,856292.0,0.108
1,194172.0,685.0,1173896.0,0.182
0,265166.0,747.0,676381.0,0.1797
0,517616.0,738.0,1179406.0,0.065
0,282810.0,723.0,1453785.0,0.176
0,157124.0,737.0,775428.0,0.0999
0,466444.0,737.0,2069784.0,0.102
1,64988.0,719.0,748220.0,0.331
0,314864.0,724.0,840351.0,0.329
0,209902.0,715.0,504070.0,0.17
1,758230.0,729.0,1590300.0,0.0793
1,305624.0,732.0,1074659.0,0.18
1,266288.0,704.0,1399065.0,0.147
1,488422.0,688.0,1055773.0,0.134
0,214918.0,721.0,1020870.0,0.275
0,265584.0,618.0,810065.0,0.125
1,776160.0,701.0,2623824.0,0.172
0,335852.0,700.0,1991637.0,0.22
1,21934.0,703.0,340974.0,0.338
0,111540.0,747.0,905407.0,0.0281
0,390632.0,723.0,949791.0,0.2319
0,202070.0,748.0,837634.0,0.0597
1,612788.0,705.0,1324243.0,0.284
0,303644.0,740.0,772141.0,0.121
0,331892.0,747.0,1528664.0,0.181
0,531014.0,746.0,2675162.0,0.124
1,418946.0,688.0,815613.0,0.275
1,388828.0,732.0,1679049.0,0.109
1,361614.0,713.0,1155979.0,0.193
1,262724.0,684.0,1890880.0,0.218
0,265232.0,742.0,744477.0,0.121
0,410630.0,686.0,985359.0,0.293
0,402622.0,685.0,1390838.0,0.176
0,22418.0,723.0,774592.0,0.165
0,133474.0,747.0,1863634.0,0.0892
0,524986.0,687.0,1511336.0,0.214
0,484000.0,736.0,950000.0,0.256
1,333960.0,746.0,1345960.0,0.243
0,275572.0,597.0,567777.0,0.168
0,112464.0,751.0,1738424.0,0.161
1,218878.0,677.0,1096376.0,0.295
1,218262.0,741.0,1285559.0,0.24
0,398024.0,703.0,1156910.0,0.278
1,223674.0,611.0,1004492.0,0.125
0,279246.0,724.0,981673.0,0.0353
0,412434.0,653.0,856026.0,0.197
0,525360.0,750.0,1456369.0,0.138
1,437844.0,709.0,868699.0,0.341
0,72578.0,703.0,767239.0,0.164
1,702174.0,644.0,1318296.0,0.231
0,219692.0,717.0,1954264.0,0.11
0,314600.0,712.0,804574.0,0.166
0,269148.0,742.0,1084748.0,0.164
0,261382.0,746.0,959405.0,0.172
0,218328.0,723.0,1131336.0,0.281
1,315942.0,723.0,1253411.0,0.341
1,753676.0,698.0,2324650.0,0.0673
0,112134.0,735.0,1743003.0,0.123
1,218592.0,740.0,566352.0,0.034
0,614284.0,717.0,1231542.0,0.31
0,352682.0,751.0,1227837.0,0.141
0,294448.0,693.0,773528.0,0.066
1,270116.0,745.0,758195.0,0.0289
0,133804.0,747.0,1926030.0,0.135
1,537680.0,692.0,1337353.0,0.329
1,234234.0,716.0,704482.0,0.396
0,443388.0,739.0,2106093.0,0.112
0,261250.0,724.0,1410180.0,0.0648
1,264924.0,685.0,858002.0,0.216
1,423522.0,699.0,933090.0,0.276
1,518012.0,748.0,1696320.0,0.178
0,321486.0,734.0,848369.0,0.112
0,184690.0,749.0,806873.0,0.33
0,267872.0,742.0,963965.0,0.239
1,389950.0,723.0,935465.0,0.199
1,199386.0,691.0,544825.0,0.295
0,44814.0,699.0,2516189.0,0.0077
0,172084.0,693.0,1003124.0,0.195
0,231066.0,717.0,1220807.0,0.139
0,388960.0,735.0,2649968.0,0.101
0,26994.0,739.0,582996.0,0.198
1,300916.0,693.0,649705.0,0.0593
0,661518.0,667.0,1580629.0,0.288
0,311256.0,728.0,844854.0,0.187
1,125158.0,736.0,372704.0,0.237
1,191664.0,710.0,596809.0,0.096
0,331782.0,731.0,2254103.0,0.118
0,268356.0,739.0,1268896.0,0.139
0,222112.0,746.0,1150944.0,0.131
0,401456.0,725.0,1502444.0,0.208
0,172876.0,751.0,1213150.0,0.196
1,557040.0,731.0,1731888.0,0.249
0,88000.0,741.0,1139886.0,0.0274
1,331782.0,721.0,745009.0,0.1812
1,330264.0,713.0,950760.0,0.214
0,165858.0,741.0,1333933.0,0.155
0,768768.0,714.0,1896960.0,0.247
1,420706.0,678.0,965181.0,0.241
0,147356.0,749.0,1139658.0,0.142
1,103224.0,734.0,689415.0,0.115
0,172172.0,740.0,1059383.0,0.143
1,200728.0,730.0,798380.0,0.108
1,280302.0,721.0,1216608.0,0.181
0,214522.0,714.0,833720.0,0.327
0,293568.0,661.0,669731.0,0.253
0,481096.0,714.0,1147524.0,0.2462
0,156992.0,717.0,601540.0,0.221
0,86658.0,744.0,336129.0,0.265
0,574904.0,706.0,1306592.0,0.0742
0,432784.0,750.0,840978.0,0.139
0,111166.0,747.0,1632119.0,0.0546
1,223982.0,732.0,812440.0,0.306
1,75328.0,733.0,1048230.0,0.24
0,222112.0,736.0,844018.0,0.302
0,323928.0,749.0,1492032.0,0.202
0,163240.0,680.0,788405.0,0.145
0,96096.0,716.0,391666.0,0.177
1,315524.0,629.0,977227.0,0.24
